ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""4171.751""","=""5.18e+07""","=""1.35e-01""",B,"=""24.644846""","=""27.616840""","=""3d5.(4G).5p""","=""5H*""","=""5""","=""3d5.(4G).5d""","=""5G""","=""5""",11,11,,"=""u44""","=""L1171""",
"=""4174.935""","=""2.3e+07""","=""6.0e-02""",D+,"=""25.577434""","=""28.547162""","=""3d5.(4D).5p""","=""3D*""","=""1""","=""3d5.(4D).6s""","=""3D""","=""1""",3,3,,"=""u44""","=""L1171""",
"=""4175.435""","=""3.27e+08""","=""9.68e-01""",B,"=""24.654084""","=""27.623456""","=""3d5.(4G).5p""","=""5H*""","=""7""","=""3d5.(4G).5d""","=""5I""","=""8""",15,17,,"=""u44""","=""L1171""",
"=""4175.986""","=""4.0e+07""","=""1.05e-01""",C+,"=""24.630572""","=""27.599552""","=""3d5.(4G).5p""","=""5H*""","=""3""","=""3d5.(4G).5d""","=""5H""","=""3""",7,7,,"=""u44""","=""L1171""",
"=""4178.588""","=""1.35e+08""","=""2.74e-01""",B,"=""25.573170""","=""28.540302""","=""3d5.(4D).5p""","=""3F*""","=""4""","=""3d5.(4D).6s""","=""3D""","=""3""",9,7,,"=""u44""","=""L1171""",
"=""4179.033""","=""1.28e+08""","=""2.40e-01""",B,"=""25.581456""","=""28.548272""","=""3d5.(4D).5p""","=""3F*""","=""3""","=""3d5.(4D).6s""","=""3D""","=""2""",7,5,,"=""u44""","=""L1171""",
"=""4179.704""","=""1.5e+07""","=""3.9e-02""",C,"=""24.644846""","=""27.611186""","=""3d5.(4G).5p""","=""5H*""","=""5""","=""3d5.(4G).5d""","=""5F""","=""5""",11,11,,"=""u44""","=""L1171""",
"=""4185.223""","=""7.02e+07""","=""2.25e-01""",B,"=""24.637856""","=""27.600284""","=""3d5.(4G).5p""","=""5H*""","=""4""","=""3d5.(4G).5d""","=""5H""","=""5""",9,11,,"=""u44""","=""L1171""",
"=""4185.347""","=""4.85e+07""","=""1.27e-01""",B,"=""24.650734""","=""27.613074""","=""3d5.(4G).5p""","=""5H*""","=""6""","=""3d5.(4G).5d""","=""5G""","=""6""",13,13,,"=""u44""","=""L1171""",
"=""4186.16""","=""3.4e+07""","=""8.9e-02""",C+,"=""24.637856""","=""27.599620""","=""3d5.(4G).5p""","=""5H*""","=""4""","=""3d5.(4G).5d""","=""5H""","=""4""",9,9,,"=""u44""","=""L1171""",
"=""4190.086""","=""6.50e+07""","=""1.48e-01""",B,"=""24.654084""","=""27.613074""","=""3d5.(4G).5p""","=""5H*""","=""7""","=""3d5.(4G).5d""","=""5G""","=""6""",15,13,,"=""u44""","=""L1171""",
"=""4190.289""","=""1.1e+07""","=""2.8e-02""",D+,"=""25.581456""","=""28.540302""","=""3d5.(4D).5p""","=""3F*""","=""3""","=""3d5.(4D).6s""","=""3D""","=""3""",7,7,,"=""u44""","=""L1171""",
"=""4195.122""","=""4.0e+07""","=""1.06e-01""",C+,"=""24.644846""","=""27.600284""","=""3d5.(4G).5p""","=""5H*""","=""5""","=""3d5.(4G).5d""","=""5H""","=""5""",11,11,,"=""u44""","=""L1171""",
"=""4195.224""","=""3.2e+07""","=""8.4e-02""",D+,"=""25.502828""","=""28.458193""","=""3d5.(4D).5p""","=""5D*""","=""1""","=""3d5.(4D).6s""","=""5D""","=""1""",3,3,,"=""u44""","=""L1171""",
"=""4195.891""","=""4.1e+07""","=""1.08e-01""",C,"=""25.508216""","=""28.463112""","=""3d5.(4D).5p""","=""5D*""","=""2""","=""3d5.(4D).6s""","=""5D""","=""2""",5,5,,"=""u44""","=""L1171""",
"=""4196.639""","=""5.07e+07""","=""1.58e-01""",B,"=""24.644846""","=""27.599215""","=""3d5.(4G).5p""","=""5H*""","=""5""","=""3d5.(4G).5d""","=""5H""","=""6""",11,13,,"=""u44""","=""L1171""",
"=""4205.020""","=""5.79e+07""","=""1.53e-01""",B,"=""24.650734""","=""27.599215""","=""3d5.(4G).5p""","=""5H*""","=""6""","=""3d5.(4G).5d""","=""5H""","=""6""",13,13,,"=""u44""","=""L1171""",
"=""4205.715""","=""1.5e+07""","=""3.9e-02""",D+,"=""25.507583""","=""28.455576""","=""3d5.(4D).5p""","=""5D*""","=""3""","=""3d5.(4D).6s""","=""5D""","=""3""",7,7,,"=""u44""","=""L1171""",
"=""4207.079""","=""3.18e+07""","=""9.75e-02""",B,"=""24.650734""","=""27.597772""","=""3d5.(4G).5p""","=""5H*""","=""6""","=""3d5.(4G).5d""","=""5H""","=""7""",13,15,,"=""u44""","=""L1171""",
"=""4210.574""","=""4.3e+07""","=""1.14e-01""",C+,"=""25.500088""","=""28.444679""","=""3d5.(4D).5p""","=""5D*""","=""4""","=""3d5.(4D).6s""","=""5D""","=""4""",9,9,,"=""u44""","=""L1171""",
"=""4211.867""","=""1.33e+08""","=""3.55e-01""",B,"=""24.654084""","=""27.597772""","=""3d5.(4G).5p""","=""5H*""","=""7""","=""3d5.(4G).5d""","=""5H""","=""7""",15,15,,"=""u44""","=""L1171""",
"=""4223.460""","=""1.35e+08""","=""2.57e-01""",B,"=""20.870239""","=""23.805846""","=""3d5.(6S).5p""","=""5P*""","=""3""","=""3d5.(6S).6s""","=""5S""","=""2""",7,5,,"=""u44""","=""L1171""",
"=""4238.258""","=""1.4e+07""","=""3.2e-02""",C,"=""24.690205""","=""27.615562""","=""3d5.(4G).5p""","=""5F*""","=""5""","=""3d5.(4G).5d""","=""5F""","=""4""",11,9,,"=""u44""","=""L1171""",
"=""4239.812""","=""9.58e+07""","=""2.58e-01""",B,"=""20.881561""","=""23.805846""","=""3d5.(6S).5p""","=""5P*""","=""2""","=""3d5.(6S).6s""","=""5S""","=""2""",5,5,,"=""u44""","=""L1171""",
"=""4241.866""","=""1.31e+08""","=""4.16e-01""",B,"=""24.690205""","=""27.613074""","=""3d5.(4G).5p""","=""5F*""","=""5""","=""3d5.(4G).5d""","=""5G""","=""6""",11,13,,"=""u44""","=""L1171""",
"=""4244.608""","=""1.16e+08""","=""3.12e-01""",B,"=""24.690205""","=""27.611186""","=""3d5.(4G).5p""","=""5F*""","=""5""","=""3d5.(4G).5d""","=""5F""","=""5""",11,11,,"=""u44""","=""L1171""",
"=""4245.708""","=""3.7e+06""","=""1.0e-02""",D,"=""24.699247""","=""27.619471""","=""3d5.(4G).5p""","=""5F*""","=""4""","=""3d5.(4G).5d""","=""5G""","=""4""",9,9,,"=""u44""","=""L1171""",
"=""4246.889""","=""1.52e+08""","=""4.10e-01""",B,"=""24.859463""","=""27.778875""","=""3d5.(4G).5p""","=""3G*""","=""3""","=""3d5.(4G).6s""","=""3G""","=""3""",7,7,,"=""u44""","=""L1171""",
"=""4247.320""","=""1.45e+08""","=""3.92e-01""",B,"=""24.860643""","=""27.779759""","=""3d5.(4G).5p""","=""3G*""","=""4""","=""3d5.(4G).6s""","=""3G""","=""4""",9,9,,"=""u44""","=""L1171""",
"=""4249.067""","=""6.1e+06""","=""1.3e-02""",D+,"=""24.861843""","=""27.779759""","=""3d5.(4G).5p""","=""3G*""","=""5""","=""3d5.(4G).6s""","=""3G""","=""4""",11,9,,"=""u44""","=""L1171""",
"=""4249.536""","=""5.32e+07""","=""1.76e-01""",B,"=""24.699247""","=""27.616840""","=""3d5.(4G).5p""","=""5F*""","=""4""","=""3d5.(4G).5d""","=""5G""","=""5""",9,11,,"=""u44""","=""L1171""",
"=""4249.970""","=""5.7e+07""","=""2.6e-01""",C+,"=""20.888550""","=""23.805846""","=""3d5.(6S).5p""","=""5P*""","=""1""","=""3d5.(6S).6s""","=""5S""","=""2""",3,5,,"=""u44""","=""L1171""",
"=""4250.920""","=""1.0e+07""","=""3.3e-02""",D+,"=""24.860643""","=""27.777287""","=""3d5.(4G).5p""","=""3G*""","=""4""","=""3d5.(4G).6s""","=""3G""","=""5""",9,11,,"=""u44""","=""L1171""",
"=""4251.399""","=""1.44e+08""","=""3.91e-01""",B,"=""24.699247""","=""27.615562""","=""3d5.(4G).5p""","=""5F*""","=""4""","=""3d5.(4G).5d""","=""5F""","=""4""",9,9,,"=""u44""","=""L1171""",
"=""4252.670""","=""1.54e+08""","=""4.18e-01""",B,"=""24.861843""","=""27.777287""","=""3d5.(4G).5p""","=""3G*""","=""5""","=""3d5.(4G).6s""","=""3G""","=""5""",11,11,,"=""u44""","=""L1171""",
"=""4253.189""","=""4.3e+07""","=""8.4e-02""",C,"=""24.705408""","=""27.620495""","=""3d5.(4G).5p""","=""5F*""","=""3""","=""3d5.(4G).5d""","=""5F""","=""2""",7,5,,"=""u44""","=""L1171""",
"=""4254.671""","=""7.e+06""","=""1.8e-02""",D+,"=""24.705408""","=""27.619480""","=""3d5.(4G).5p""","=""5F*""","=""3""","=""3d5.(4G).5d""","=""5G""","=""3""",7,7,,"=""u44""","=""L1171""",
"=""4254.684""","=""1.14e+08""","=""3.98e-01""",B,"=""24.705408""","=""27.619471""","=""3d5.(4G).5p""","=""5F*""","=""3""","=""3d5.(4G).5d""","=""5G""","=""4""",7,9,,"=""u44""","=""L1171""",
"=""4257.535""","=""1.15e+08""","=""3.13e-01""",B,"=""24.705408""","=""27.617520""","=""3d5.(4G).5p""","=""5F*""","=""3""","=""3d5.(4G).5d""","=""5F""","=""3""",7,7,,"=""u44""","=""L1171""",
"=""4259.532""","=""5.0e+07""","=""8.1e-02""",C,"=""24.710085""","=""27.620833""","=""3d5.(4G).5p""","=""5F*""","=""2""","=""3d5.(4G).5d""","=""5F""","=""1""",5,3,,"=""u44""","=""L1171""",
"=""4260.025""","=""1.08e+08""","=""2.93e-01""",B,"=""24.710085""","=""27.620495""","=""3d5.(4G).5p""","=""5F*""","=""2""","=""3d5.(4G).5d""","=""5F""","=""2""",5,5,,"=""u44""","=""L1171""",
"=""4260.399""","=""2.1e+07""","=""7.4e-02""",C,"=""24.705408""","=""27.615562""","=""3d5.(4G).5p""","=""5F*""","=""3""","=""3d5.(4G).5d""","=""5F""","=""4""",7,9,,"=""u44""","=""L1171""",
"=""4262.611""","=""1.24e+08""","=""5.61e-01""",B,"=""22.83560""","=""25.74424""","=""3d5.(6S).4f""","=""7F*""","=""1""","=""3d5.(6S).5g""","=""7G""","=""2""",3,5,,"=""u44""","=""L1171""",
"=""4262.911""","=""6.e+06""","=""1.7e-02""",D,"=""24.710085""","=""27.618525""","=""3d5.(4G).5p""","=""5F*""","=""2""","=""3d5.(4G).5d""","=""5G""","=""2""",5,5,,"=""u44""","=""L1171""",
"=""4264.385""","=""1.9e+07""","=""7.1e-02""",C,"=""24.710085""","=""27.617520""","=""3d5.(4G).5p""","=""5F*""","=""2""","=""3d5.(4G).5d""","=""5F""","=""3""",5,7,,"=""u44""","=""L1171""",
"=""4264.583""","=""1.26e+08""","=""3.4e-01""",C+,"=""24.713533""","=""27.620833""","=""3d5.(4G).5p""","=""5F*""","=""1""","=""3d5.(4G).5d""","=""5F""","=""1""",3,3,,"=""u44""","=""L1171""",
"=""4267.971""","=""1.11e+08""","=""5.07e-01""",B,"=""24.713533""","=""27.618525""","=""3d5.(4G).5p""","=""5F*""","=""1""","=""3d5.(4G).5d""","=""5G""","=""2""",3,5,,"=""u44""","=""L1171""",
"=""4274.60""","=""1.27e+08""","=""3.48e-01""",B,"=""22.84376""","=""25.74424""","=""3d5.(6S).4f""","=""7F*""","=""2""","=""3d5.(6S).5g""","=""7G""","=""2""",5,5,,"=""u44""","=""L1171""",
"=""4274.62""","=""1.60e+08""","=""6.12e-01""",B,"=""22.84376""","=""25.74423""","=""3d5.(6S).4f""","=""7F*""","=""2""","=""3d5.(6S).5g""","=""7G""","=""3""",5,7,,"=""u44""","=""L1171""",
"=""4287.36""","=""1.23e+08""","=""3.39e-01""",B,"=""22.85237""","=""25.74423""","=""3d5.(6S).4f""","=""7F*""","=""3""","=""3d5.(6S).5g""","=""7G""","=""3""",7,7,,"=""u44""","=""L1171""",
"=""4287.37""","=""2.05e+08""","=""7.26e-01""",B,"=""22.85237""","=""25.74422""","=""3d5.(6S).4f""","=""7F*""","=""3""","=""3d5.(6S).5g""","=""7G""","=""4""",7,9,,"=""u44""","=""L1171""",
"=""4298.06""","=""2.54e+08""","=""8.59e-01""",B,"=""22.85956""","=""25.74422""","=""3d5.(6S).4f""","=""7F*""","=""4""","=""3d5.(6S).5g""","=""7G""","=""5""",9,11,,"=""u44""","=""L1171""",
"=""4298.06""","=""1.07e+08""","=""2.97e-01""",B,"=""22.85956""","=""25.74422""","=""3d5.(6S).4f""","=""7F*""","=""4""","=""3d5.(6S).5g""","=""7G""","=""4""",9,9,,"=""u44""","=""L1171""",
"=""4305.98""","=""8.03e+07""","=""2.23e-01""",B,"=""22.86487""","=""25.74422""","=""3d5.(6S).4f""","=""7F*""","=""5""","=""3d5.(6S).5g""","=""7G""","=""5""",11,11,,"=""u44""","=""L1171""",
"=""4305.98""","=""3.03e+08""","=""9.97e-01""",B,"=""22.86487""","=""25.74422""","=""3d5.(6S).4f""","=""7F*""","=""5""","=""3d5.(6S).5g""","=""7G""","=""6""",11,13,,"=""u44""","=""L1171""",
"=""4311.57""","=""4.41e+07""","=""1.23e-01""",B,"=""22.86860""","=""25.74422""","=""3d5.(6S).4f""","=""7F*""","=""6""","=""3d5.(6S).5g""","=""7G""","=""6""",13,13,,"=""u44""","=""L1171""",
"=""4311.57""","=""3.55e+08""","=""1.14e+00""",B,"=""22.86860""","=""25.74422""","=""3d5.(6S).4f""","=""7F*""","=""6""","=""3d5.(6S).5g""","=""7G""","=""7""",13,15,,"=""u44""","=""L1171""",
"=""4337.868""","=""1.6e+05""","=""4.5e-04""",D,"=""14.623957""","=""17.482140""","=""3d5.(b 2G).4s""","=""1G""","=""4""","=""3d5.(a 2G).4p""","=""3F*""","=""4""",9,9,,"=""T6105""","=""L1171""",
"=""4350.018""","=""4.3e+05""","=""9.e-04""",D,"=""13.133553""","=""15.983753""","=""3d5.(b 2D).4s""","=""3D""","=""3""","=""3d5.(4D).4p""","=""3P*""","=""2""",7,5,,"=""T6105""","=""L1171""",
"=""4373.29""","=""2.80e+08""","=""1.34e+00""",B,"=""22.909479""","=""25.74451""","=""3d5.(6S).4f""","=""5F*""","=""1""","=""3d5.(6S).5g""","=""5G""","=""2""",3,5,,"=""u44""","=""L1171""",
"=""4373.38""","=""2.78e+08""","=""1.11e+00""",B,"=""22.90954""","=""25.74451""","=""3d5.(6S).4f""","=""5F*""","=""2""","=""3d5.(6S).5g""","=""5G""","=""3""",5,7,,"=""u44""","=""L1171""",
"=""4373.38""","=""7.79e+07""","=""2.23e-01""",B,"=""22.90954""","=""25.74451""","=""3d5.(6S).4f""","=""5F*""","=""2""","=""3d5.(6S).5g""","=""5G""","=""2""",5,5,,"=""u44""","=""L1171""",
"=""4373.53""","=""8.12e+07""","=""2.33e-01""",B,"=""22.90964""","=""25.74451""","=""3d5.(6S).4f""","=""5F*""","=""3""","=""3d5.(6S).5g""","=""5G""","=""3""",7,7,,"=""u44""","=""L1171""",
"=""4373.55""","=""2.97e+08""","=""1.09e+00""",B,"=""22.90964""","=""25.74450""","=""3d5.(6S).4f""","=""5F*""","=""3""","=""3d5.(6S).5g""","=""5G""","=""4""",7,9,,"=""u44""","=""L1171""",
"=""4373.73""","=""6.43e+07""","=""1.84e-01""",B,"=""22.90975""","=""25.74450""","=""3d5.(6S).4f""","=""5F*""","=""4""","=""3d5.(6S).5g""","=""5G""","=""4""",9,9,,"=""u44""","=""L1171""",
"=""4373.73""","=""3.26e+08""","=""1.14e+00""",B,"=""22.90975""","=""25.74450""","=""3d5.(6S).4f""","=""5F*""","=""4""","=""3d5.(6S).5g""","=""5G""","=""5""",9,11,,"=""u44""","=""L1171""",
"=""4373.99""","=""3.63e+08""","=""1.23e+00""",B,"=""22.90992""","=""25.74450""","=""3d5.(6S).4f""","=""5F*""","=""5""","=""3d5.(6S).5g""","=""5G""","=""6""",11,13,,"=""u44""","=""L1171""",
"=""4373.99""","=""3.63e+07""","=""1.04e-01""",B,"=""22.90992""","=""25.74450""","=""3d5.(6S).4f""","=""5F*""","=""5""","=""3d5.(6S).5g""","=""5G""","=""5""",11,11,,"=""u44""","=""L1171""",
"=""4420.835""","=""2.3e+05""","=""7.e-04""",D,"=""8.240615""","=""11.045157""","=""3d5.(4P).4s""","=""5P""","=""3""","=""3d5.(6S).4p""","=""5P*""","=""3""",7,7,,"=""T6105""","=""L1171""",
"=""4608.340""","=""4.1e-02""","=""""",C+,"=""0.000000""","=""2.690431""","=""3d6""","=""5D""","=""4""","=""3d6""","=""a 3F""","=""3""",9,7,M1,"=""u45""","=""L3453""",
"=""4659.42""","=""4.30e-01""","=""""",B,"=""0.000000""","=""2.660939""","=""3d6""","=""5D""","=""4""","=""3d6""","=""a 3F""","=""4""",9,9,M1,"=""u45""","=""L3453""",
"=""4668.34""","=""2.6e-02""","=""""",C,"=""0.054081""","=""2.709933""","=""3d6""","=""5D""","=""3""","=""3d6""","=""a 3F""","=""2""",7,5,M1,"=""u45""","=""L3495""",
"=""4702.873""","=""2.3e-01""","=""""",C+,"=""0.054081""","=""2.690431""","=""3d6""","=""5D""","=""3""","=""3d6""","=""a 3F""","=""3""",7,7,M1,"=""u45""","=""L3453""",
"=""4735.25""","=""9.1e-02""","=""""",C+,"=""0.091608""","=""2.709933""","=""3d6""","=""5D""","=""2""","=""3d6""","=""a 3F""","=""2""",5,5,M1,"=""u45""","=""L3453""",
"=""4756.08""","=""8.1e-02""","=""""",C+,"=""0.054081""","=""2.660939""","=""3d6""","=""5D""","=""3""","=""3d6""","=""a 3F""","=""4""",7,9,M1,"=""u45""","=""L3453""",
"=""4770.78""","=""8.0e-02""","=""""",C+,"=""0.091608""","=""2.690431""","=""3d6""","=""5D""","=""2""","=""3d6""","=""a 3F""","=""3""",5,7,M1,"=""u45""","=""L3453""",
"=""4779.07""","=""4.4e-02""","=""""",C,"=""0.115618""","=""2.709933""","=""3d6""","=""5D""","=""1""","=""3d6""","=""a 3F""","=""2""",3,5,M1,"=""u45""","=""L3453""",
"=""4812.141""","=""3.5e+06""","=""1.2e-02""",D+,"=""22.931096""","=""25.507583""","=""3d5.(4P).5s""","=""5P""","=""3""","=""3d5.(4D).5p""","=""5D*""","=""3""",7,7,,"=""u44""","=""L1171""",
"=""4826.180""","=""8.9e+06""","=""4.0e-02""",D+,"=""22.931096""","=""25.500088""","=""3d5.(4P).5s""","=""5P""","=""3""","=""3d5.(4D).5p""","=""5D*""","=""4""",7,9,,"=""u44""","=""L1171""",
"=""4882.40""","=""6.2e-03""","=""""",C,"=""0.000000""","=""2.539410""","=""3d6""","=""5D""","=""4""","=""3d6""","=""3H""","=""4""",9,9,M1,"=""u45""","=""L3453""",
"=""4932.04""","=""6.9e-01""","=""""",C+,"=""0.115618""","=""2.62947""","=""3d6""","=""5D""","=""1""","=""3d6""","=""a 3P""","=""0""",3,1,M1,"=""u45""","=""L16109""",
"=""4988.64""","=""1.1e-03""","=""""",D+,"=""0.054081""","=""2.539410""","=""3d6""","=""5D""","=""3""","=""3d6""","=""3H""","=""4""",7,9,M1,"=""u45""","=""L19281""",
"=""5012.72""","=""5.4e-01""","=""""",C+,"=""0.091608""","=""2.565000""","=""3d6""","=""5D""","=""2""","=""3d6""","=""a 3P""","=""1""",5,3,M1,"=""u45""","=""L3495""",
"=""5047.204""","=""2.5e+06""","=""7.e-03""",D,"=""20.870239""","=""23.326732""","=""3d5.(6S).5p""","=""5P*""","=""3""","=""3d5.(4D).5s""","=""5D""","=""2""",7,5,,"=""u44""","=""L1171""",
"=""5055.635""","=""1.2e+07""","=""4.6e-02""",C,"=""20.870239""","=""23.322635""","=""3d5.(6S).5p""","=""5P*""","=""3""","=""3d5.(4D).5s""","=""5D""","=""3""",7,7,,"=""u44""","=""L1171""",
"=""5070.575""","=""2.2e+07""","=""8.5e-02""",C,"=""20.881561""","=""23.326732""","=""3d5.(6S).5p""","=""5P*""","=""2""","=""3d5.(4D).5s""","=""5D""","=""2""",5,5,,"=""u44""","=""L1171""",
"=""5077.18""","=""1.7e-01""","=""""",C,"=""3.808296""","=""6.250285""","=""3d6""","=""3D""","=""2""","=""3d6""","=""b 3P""","=""2""",5,5,M1+E2,"=""u45""","=""""",
"=""5079.084""","=""2.5e+07""","=""1.34e-01""",C+,"=""20.881561""","=""23.322635""","=""3d5.(6S).5p""","=""5P*""","=""2""","=""3d5.(4D).5s""","=""5D""","=""3""",5,7,,"=""u44""","=""L1171""",
"=""5080.351""","=""2.4e+07""","=""1.19e-01""",C+,"=""20.870239""","=""23.310704""","=""3d5.(6S).5p""","=""5P*""","=""3""","=""3d5.(4D).5s""","=""5D""","=""4""",7,9,,"=""u44""","=""L1171""",
"=""5085.109""","=""1.4e+07""","=""8.8e-02""",D+,"=""20.888550""","=""23.326732""","=""3d5.(6S).5p""","=""5P*""","=""1""","=""3d5.(4D).5s""","=""5D""","=""2""",3,5,,"=""u44""","=""L1171""",
"=""5086.25""","=""9.4e-02""","=""""",C+,"=""0.12736""","=""2.565000""","=""3d6""","=""5D""","=""0""","=""3d6""","=""a 3P""","=""1""",1,3,M1,"=""u45""","=""""",
"=""5090.351""","=""2.0e+07""","=""8.0e-02""",D+,"=""22.277863""","=""24.713533""","=""3d5.(4G).4d""","=""5F""","=""1""","=""3d5.(4G).5p""","=""5F*""","=""1""",3,3,,"=""u44""","=""L1171""",
"=""5091.989""","=""2.6e+06""","=""7.e-03""",D,"=""22.275198""","=""24.710085""","=""3d5.(4G).4d""","=""5F""","=""3""","=""3d5.(4G).5p""","=""5F*""","=""2""",7,5,,"=""u44""","=""L1171""",
"=""5093.750""","=""3.2e+07""","=""4.2e-02""",D+,"=""20.888550""","=""23.322596""","=""3d5.(6S).5p""","=""5P*""","=""1""","=""3d5.(4D).5s""","=""5D""","=""0""",3,1,,"=""u44""","=""L1171""",
"=""5093.823""","=""1.8e+06""","=""6.e-03""",D,"=""22.271397""","=""24.705408""","=""3d5.(4G).4d""","=""5F""","=""4""","=""3d5.(4G).5p""","=""5F*""","=""3""",9,7,,"=""u44""","=""L1171""",
"=""5095.996""","=""1.9e+07""","=""7.5e-02""",C,"=""22.277113""","=""24.710085""","=""3d5.(4G).4d""","=""5F""","=""2""","=""3d5.(4G).5p""","=""5F*""","=""2""",5,5,,"=""u44""","=""L1171""",
"=""5097.567""","=""5.3e+06""","=""3.4e-02""",D+,"=""22.277863""","=""24.710085""","=""3d5.(4G).4d""","=""5F""","=""1""","=""3d5.(4G).5p""","=""5F*""","=""2""",3,5,,"=""u44""","=""L1171""",
"=""5100.755""","=""9.2e+06""","=""3.6e-02""",C,"=""22.220031""","=""24.650734""","=""3d5.(4G).4d""","=""5H""","=""6""","=""3d5.(4G).5p""","=""5H*""","=""6""",13,13,,"=""u44""","=""L1171""",
"=""5101.791""","=""2.0e+07""","=""8.0e-02""",C+,"=""22.275198""","=""24.705408""","=""3d5.(4G).4d""","=""5F""","=""3""","=""3d5.(4G).5p""","=""5F*""","=""3""",7,7,,"=""u44""","=""L1171""",
"=""5105.813""","=""5.2e+06""","=""2.8e-02""",D+,"=""22.277113""","=""24.705408""","=""3d5.(4G).4d""","=""5F""","=""2""","=""3d5.(4G).5p""","=""5F*""","=""3""",5,7,,"=""u44""","=""L1171""",
"=""5106.749""","=""2.4e+07""","=""9.5e-02""",C+,"=""22.271397""","=""24.699247""","=""3d5.(4G).4d""","=""5F""","=""4""","=""3d5.(4G).5p""","=""5F*""","=""4""",9,9,,"=""u44""","=""L1171""",
"=""5110.267""","=""4.3e+07""","=""1.00e-01""",C+,"=""22.287355""","=""24.713533""","=""3d5.(4G).4d""","=""5G""","=""2""","=""3d5.(4G).5p""","=""5F*""","=""1""",5,3,,"=""u44""","=""L1171""",
"=""5110.805""","=""5.7e+06""","=""2.2e-02""",D+,"=""22.218923""","=""24.644846""","=""3d5.(4G).4d""","=""5H""","=""5""","=""3d5.(4G).5p""","=""5H*""","=""5""",11,11,,"=""u44""","=""L1171""",
"=""5112.490""","=""2.99e+07""","=""1.17e-01""",B,"=""22.265081""","=""24.690205""","=""3d5.(4G).4d""","=""5F""","=""5""","=""3d5.(4G).5p""","=""5F*""","=""5""",11,11,,"=""u44""","=""L1171""",
"=""5113.141""","=""1.03e+07""","=""3.4e-02""",C,"=""22.220031""","=""24.644846""","=""3d5.(4G).4d""","=""5H""","=""6""","=""3d5.(4G).5p""","=""5H*""","=""5""",13,11,,"=""u44""","=""L1171""",
"=""5113.98""","=""2.8e-01""","=""""",C,"=""3.825866""","=""6.250285""","=""3d6""","=""3D""","=""3""","=""3d6""","=""b 3P""","=""2""",7,5,M1+E2,"=""u45""","=""""",
"=""5114.757""","=""4.1e+06""","=""2.1e-02""",D+,"=""22.275198""","=""24.699247""","=""3d5.(4G).4d""","=""5F""","=""3""","=""3d5.(4G).5p""","=""5F*""","=""4""",7,9,,"=""u44""","=""L1171""",
"=""5117.849""","=""3.4e+07""","=""9.6e-02""",C+,"=""22.287501""","=""24.710085""","=""3d5.(4G).4d""","=""5G""","=""3""","=""3d5.(4G).5p""","=""5F*""","=""2""",7,5,,"=""u44""","=""L1171""",
"=""5122.072""","=""4.5e+06""","=""1.8e-02""",D+,"=""22.217269""","=""24.637856""","=""3d5.(4G).4d""","=""5H""","=""4""","=""3d5.(4G).5p""","=""5H*""","=""4""",9,9,,"=""u44""","=""L1171""",
"=""5124.403""","=""1.1e+05""","=""5.e-04""",D,"=""13.133553""","=""15.553039""","=""3d5.(b 2D).4s""","=""3D""","=""3""","=""3d5.(4D).4p""","=""3F*""","=""4""",7,9,,"=""T6105""","=""L1171""",
"=""5125.574""","=""1.30e+07""","=""4.2e-02""",C,"=""22.218923""","=""24.637856""","=""3d5.(4G).4d""","=""5H""","=""5""","=""3d5.(4G).5p""","=""5H*""","=""4""",11,9,,"=""u44""","=""L1171""",
"=""5125.839""","=""2.1e+06""","=""1.0e-02""",D+,"=""22.271397""","=""24.690205""","=""3d5.(4G).4d""","=""5F""","=""4""","=""3d5.(4G).5p""","=""5F*""","=""5""",9,11,,"=""u44""","=""L1171""",
"=""5127.035""","=""3.3e+07""","=""1.0e-01""",C+,"=""22.287164""","=""24.705408""","=""3d5.(4G).4d""","=""5G""","=""4""","=""3d5.(4G).5p""","=""5F*""","=""3""",9,7,,"=""u44""","=""L1171""",
"=""5128.802""","=""2.0e+05""","=""6.e-04""",D,"=""8.658703""","=""11.076113""","=""3d5.(4D).4s""","=""5D""","=""3""","=""3d5.(6S).4p""","=""5P*""","=""2""",7,5,,"=""T6105""","=""L1171""",
"=""5133.420""","=""5.3e+06""","=""2.1e-02""",D+,"=""22.215336""","=""24.630572""","=""3d5.(4G).4d""","=""5H""","=""3""","=""3d5.(4G).5p""","=""5H*""","=""3""",7,7,,"=""u44""","=""L1171""",
"=""5136.37""","=""1.61e-01""","=""""",C+,"=""3.808296""","=""6.222143""","=""3d6""","=""3D""","=""2""","=""3d6""","=""b 3F""","=""2""",5,5,M1+E2,"=""u45""","=""""",
"=""5137.532""","=""1.5e+07""","=""4.5e-02""",C,"=""22.217269""","=""24.630572""","=""3d5.(4G).4d""","=""5H""","=""4""","=""3d5.(4G).5p""","=""5H*""","=""3""",9,7,,"=""u44""","=""L1171""",
"=""5137.577""","=""3.07e+07""","=""9.95e-02""",B,"=""22.285965""","=""24.699247""","=""3d5.(4G).4d""","=""5G""","=""5""","=""3d5.(4G).5p""","=""5F*""","=""4""",11,9,,"=""u44""","=""L1171""",
